date,currency_in_circulation,other_deposits_with_rbi,bankers_deposits_with_rbi,reserve_money,claims_on_government_net,claims_on_central_government,claims_on_banks_and_commercial_sector,claims_on_banks_including_nabard,claims_on_commercial_sector_excluding_nabard,net_foreign_exchange_assets,government_currency_liabilities_to_public,net_non_monetary_liabilities,year,month,month_name,quarter,week_number,financial_year,is_month_end,is_quarter_end,currency_in_circulation_weekly_change,currency_in_circulation_weekly_growth_pct,currency_in_circulation_mom_growth_pct,currency_in_circulation_qoq_growth_pct,currency_in_circulation_yoy_growth_pct,currency_in_circulation_index_base_100,currency_in_circulation_ma_4w,currency_in_circulation_ma_8w,currency_in_circulation_ma_12w,currency_in_circulation_ma_26w,currency_in_circulation_rolling_std_12w,currency_in_circulation_rolling_var_12w,currency_in_circulation_rolling_median_12w,currency_in_circulation_zscore,currency_in_circulation_pct_of_reserve_money,other_deposits_with_rbi_weekly_change,other_deposits_with_rbi_weekly_growth_pct,other_deposits_with_rbi_mom_growth_pct,other_deposits_with_rbi_qoq_growth_pct,other_deposits_with_rbi_yoy_growth_pct,other_deposits_with_rbi_index_base_100,other_deposits_with_rbi_ma_4w,other_deposits_with_rbi_ma_8w,other_deposits_with_rbi_ma_12w,other_deposits_with_rbi_ma_26w,other_deposits_with_rbi_rolling_std_12w,other_deposits_with_rbi_rolling_var_12w,other_deposits_with_rbi_rolling_median_12w,other_deposits_with_rbi_zscore,other_deposits_with_rbi_pct_of_reserve_money,bankers_deposits_with_rbi_weekly_change,bankers_deposits_with_rbi_weekly_growth_pct,bankers_deposits_with_rbi_mom_growth_pct,bankers_deposits_with_rbi_qoq_growth_pct,bankers_deposits_with_rbi_yoy_growth_pct,bankers_deposits_with_rbi_index_base_100,bankers_deposits_with_rbi_ma_4w,bankers_deposits_with_rbi_ma_8w,bankers_deposits_with_rbi_ma_12w,bankers_deposits_with_rbi_ma_26w,bankers_deposits_with_rbi_rolling_std_12w,bankers_deposits_with_rbi_rolling_var_12w,bankers_deposits_with_rbi_rolling_median_12w,bankers_deposits_with_rbi_zscore,bankers_deposits_with_rbi_pct_of_reserve_money,reserve_money_weekly_change,reserve_money_weekly_growth_pct,reserve_money_mom_growth_pct,reserve_money_qoq_growth_pct,reserve_money_yoy_growth_pct,reserve_money_index_base_100,reserve_money_ma_4w,reserve_money_ma_8w,reserve_money_ma_12w,reserve_money_ma_26w,reserve_money_rolling_std_12w,reserve_money_rolling_var_12w,reserve_money_rolling_median_12w,reserve_money_zscore,claims_on_government_net_weekly_change,claims_on_government_net_weekly_growth_pct,claims_on_government_net_mom_growth_pct,claims_on_government_net_qoq_growth_pct,claims_on_government_net_yoy_growth_pct,claims_on_government_net_index_base_100,claims_on_government_net_ma_4w,claims_on_government_net_ma_8w,claims_on_government_net_ma_12w,claims_on_government_net_ma_26w,claims_on_government_net_rolling_std_12w,claims_on_government_net_rolling_var_12w,claims_on_government_net_rolling_median_12w,claims_on_government_net_zscore,claims_on_government_net_pct_of_reserve_money,claims_on_central_government_weekly_change,claims_on_central_government_weekly_growth_pct,claims_on_central_government_mom_growth_pct,claims_on_central_government_qoq_growth_pct,claims_on_central_government_yoy_growth_pct,claims_on_central_government_index_base_100,claims_on_central_government_ma_4w,claims_on_central_government_ma_8w,claims_on_central_government_ma_12w,claims_on_central_government_ma_26w,claims_on_central_government_rolling_std_12w,claims_on_central_government_rolling_var_12w,claims_on_central_government_rolling_median_12w,claims_on_central_government_zscore,claims_on_central_government_pct_of_reserve_money,claims_on_banks_and_commercial_sector_weekly_change,claims_on_banks_and_commercial_sector_weekly_growth_pct,claims_on_banks_and_commercial_sector_mom_growth_pct,claims_on_banks_and_commercial_sector_qoq_growth_pct,claims_on_banks_and_commercial_sector_yoy_growth_pct,claims_on_banks_and_commercial_sector_index_base_100,claims_on_banks_and_commercial_sector_ma_4w,claims_on_banks_and_commercial_sector_ma_8w,claims_on_banks_and_commercial_sector_ma_12w,claims_on_banks_and_commercial_sector_ma_26w,claims_on_banks_and_commercial_sector_rolling_std_12w,claims_on_banks_and_commercial_sector_rolling_var_12w,claims_on_banks_and_commercial_sector_rolling_median_12w,claims_on_banks_and_commercial_sector_zscore,claims_on_banks_and_commercial_sector_pct_of_reserve_money,claims_on_banks_including_nabard_weekly_change,claims_on_banks_including_nabard_weekly_growth_pct,claims_on_banks_including_nabard_mom_growth_pct,claims_on_banks_including_nabard_qoq_growth_pct,claims_on_banks_including_nabard_yoy_growth_pct,claims_on_banks_including_nabard_index_base_100,claims_on_banks_including_nabard_ma_4w,claims_on_banks_including_nabard_ma_8w,claims_on_banks_including_nabard_ma_12w,claims_on_banks_including_nabard_ma_26w,claims_on_banks_including_nabard_rolling_std_12w,claims_on_banks_including_nabard_rolling_var_12w,claims_on_banks_including_nabard_rolling_median_12w,claims_on_banks_including_nabard_zscore,claims_on_banks_including_nabard_pct_of_reserve_money,claims_on_commercial_sector_excluding_nabard_weekly_change,claims_on_commercial_sector_excluding_nabard_weekly_growth_pct,claims_on_commercial_sector_excluding_nabard_mom_growth_pct,claims_on_commercial_sector_excluding_nabard_qoq_growth_pct,claims_on_commercial_sector_excluding_nabard_yoy_growth_pct,claims_on_commercial_sector_excluding_nabard_index_base_100,claims_on_commercial_sector_excluding_nabard_ma_4w,claims_on_commercial_sector_excluding_nabard_ma_8w,claims_on_commercial_sector_excluding_nabard_ma_12w,claims_on_commercial_sector_excluding_nabard_ma_26w,claims_on_commercial_sector_excluding_nabard_rolling_std_12w,claims_on_commercial_sector_excluding_nabard_rolling_var_12w,claims_on_commercial_sector_excluding_nabard_rolling_median_12w,claims_on_commercial_sector_excluding_nabard_zscore,claims_on_commercial_sector_excluding_nabard_pct_of_reserve_money,net_foreign_exchange_assets_weekly_change,net_foreign_exchange_assets_weekly_growth_pct,net_foreign_exchange_assets_mom_growth_pct,net_foreign_exchange_assets_qoq_growth_pct,net_foreign_exchange_assets_yoy_growth_pct,net_foreign_exchange_assets_index_base_100,net_foreign_exchange_assets_ma_4w,net_foreign_exchange_assets_ma_8w,net_foreign_exchange_assets_ma_12w,net_foreign_exchange_assets_ma_26w,net_foreign_exchange_assets_rolling_std_12w,net_foreign_exchange_assets_rolling_var_12w,net_foreign_exchange_assets_rolling_median_12w,net_foreign_exchange_assets_zscore,net_foreign_exchange_assets_pct_of_reserve_money,government_currency_liabilities_to_public_weekly_change,government_currency_liabilities_to_public_weekly_growth_pct,government_currency_liabilities_to_public_mom_growth_pct,government_currency_liabilities_to_public_qoq_growth_pct,government_currency_liabilities_to_public_yoy_growth_pct,government_currency_liabilities_to_public_index_base_100,government_currency_liabilities_to_public_ma_4w,government_currency_liabilities_to_public_ma_8w,government_currency_liabilities_to_public_ma_12w,government_currency_liabilities_to_public_ma_26w,government_currency_liabilities_to_public_rolling_std_12w,government_currency_liabilities_to_public_rolling_var_12w,government_currency_liabilities_to_public_rolling_median_12w,government_currency_liabilities_to_public_zscore,government_currency_liabilities_to_public_pct_of_reserve_money,net_non_monetary_liabilities_weekly_change,net_non_monetary_liabilities_weekly_growth_pct,net_non_monetary_liabilities_mom_growth_pct,net_non_monetary_liabilities_qoq_growth_pct,net_non_monetary_liabilities_yoy_growth_pct,net_non_monetary_liabilities_index_base_100,net_non_monetary_liabilities_ma_4w,net_non_monetary_liabilities_ma_8w,net_non_monetary_liabilities_ma_12w,net_non_monetary_liabilities_ma_26w,net_non_monetary_liabilities_rolling_std_12w,net_non_monetary_liabilities_rolling_var_12w,net_non_monetary_liabilities_rolling_median_12w,net_non_monetary_liabilities_zscore,net_non_monetary_liabilities_pct_of_reserve_money
2001-07-06,234802.0,3980.0,66536.0,305318.0,166691.0,,16355.0,7894.0,8461.0,205487.0,5565.0,88780.0,2001,7,July,3,27,2001-02,False,False,,,,,,100.0,,,,,,,,-1.2282349261827739,76.90408033591206,,,,,,100.0,,,,,,,,-0.5730600828655241,1.3035589123471267,,,,,,100.0,,,,,,,,-1.4384450772756638,21.79236075174081,,,,,,100.0,,,,,,,,-1.281633809590142,,,,,,100.0,,,,,,,,-0.5139928749412268,54.5958639844359,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,0.27333206938327154,5.356710053124939,,,,,,100.0,,,,,,,,0.23902056399277988,2.585501018610105,,,,,,100.0,,,,,,,,1.0736960293642357,2.771209034514834,,,,,,100.0,,,,,,,,-1.4468560018406849,67.30261563353618,,,,,,100.0,,,,,,,,-1.2555395904515239,1.8226897857315978,,,,,,100.0,,,,,,,,-1.1619078605071766,29.07787945682862
2001-07-13,234428.0,3897.0,70531.0,308856.0,166704.0,,21772.0,11751.0,10021.0,205354.0,5565.0,90539.0,2001,7,July,3,28,2001-02,False,False,-374.0,-0.1592831406887485,,,,99.84071685931126,,,,,,,,-1.2288192474178001,75.9020384904292,-83.0,-2.085427135678397,,,,97.9145728643216,,,,,,,,-0.5816086458854817,1.2617530499650322,3995.0,6.004268365997345,,,,106.00426836599735,,,,,,,,-1.4133580137387447,22.83620845960577,3538.0,1.158791817056315,,,,101.15879181705631,,,,,,,,-1.2771916343761147,13.0,0.0077988613662371975,,,,100.00779886136624,,,,,,,,-0.5139541741503894,53.97466780635636,,,,,,,,,,,,,,,,5417.0,33.121369611739524,,,,133.12136961173954,,,,,,,,0.3236860968060137,7.049239775170306,3857.0,48.85989359006842,,,,148.85989359006842,,,,,,,,0.27479678220557546,3.804685678762919,1560.0,18.43753693416854,,,,118.43753693416855,,,,,,,,1.5343556076201812,3.244554096407387,-133.0,-0.06472428912778216,,,,99.93527571087222,,,,,,,,-1.4470019049171237,66.48859015204496,0.0,0.0,,,,100.0,,,,,,,,-1.2555395904515239,1.801810552490481,1759.0,1.9813020950664617,,,,101.98130209506647,,,,,,,,-1.157359202177362,29.31430828606211
2001-07-20,231389.0,3671.0,69480.0,304540.0,165737.0,,19405.0,10148.0,9257.0,205404.0,5565.0,91571.0,2001,7,July,3,29,2001-02,False,False,-3039.0,-1.296346852765029,,,,98.54643486852753,,,,,,,,-1.2335672480414488,75.97983844486767,-226.0,-5.799332820118042,,,,92.23618090452261,,,,,,,,-0.6048854560362096,1.2054245747685033,-1051.0,-1.49012490961421,,,,104.42467235782134,,,,,,,,-1.4199578895278067,22.81473698036383,-4316.0,-1.397414976558653,,,,99.74518371009898,,,,,,,,-1.2826106361352279,-967.0,-0.5800700643055934,,,,99.42768355820051,,,,,,,,-0.5168329175919115,54.42207920141854,,,,,,,,,,,,,,,,-2367.0,-10.871761896013233,,,,118.6487312748395,,,,,,,,0.30168351550462347,6.371905168450779,-1603.0,-13.641392221938553,,,,128.5533316442868,,,,,,,,0.25992790022602885,3.3322387863663234,-764.0,-7.623989621794236,,,,109.40787140999882,,,,,,,,1.3087505321153463,3.039666382084455,50.0,0.02434819872025873,,,,99.95960815039395,,,,,,,,-1.4469470541365077,67.44729756353846,0.0,0.0,,,,100.0,,,,,,,,-1.2555395904515239,1.8273461614237867,1032.0,1.13984028981986,,,,103.14372606442892,,,,,,,,-1.1546905180407112,30.068628094831553
2001-07-27,227989.0,3517.0,74768.0,306274.0,161554.0,,25340.0,13724.0,11616.0,205913.0,5640.0,92173.0,2001,7,July,3,30,2001-02,False,False,-3400.0,-1.469387049514026,,,,97.09840631681162,232152.0,,,,,,,-1.2388792592689597,74.43955412473798,-154.0,-4.195042222827572,,,,88.36683417085428,3766.25,,,,,,,-0.6207466452539623,1.1483181726166767,5288.0,7.61082325849165,,,,112.3722496092341,70328.75,,,,,,,-1.3867512832741826,24.412127702645346,1734.0,0.5693833322387931,,,,100.31311616085523,306247.0,,,,,,,-1.280433493167132,-4183.0,-2.5238781925580933,,,,96.91824993550941,165171.5,,,,,,,-0.5292856412898299,52.74819279468711,,,,,,,,,,,,,,,,5935.0,30.584900798763215,,,,154.9373280342403,20718.0,,,,,,,0.35685264098994285,8.273637331278529,3576.0,35.23847063460781,,,,173.85355966556878,10879.25,,,,,,,0.29309765815420025,4.480954961896864,2359.0,25.48341795398077,,,,137.28873655596266,9838.75,,,,,,,2.005350496926741,3.792682369381665,509.0,0.2478043270822461,,,,100.20731238472507,205539.5,,,,,,,-1.446388673189836,67.23162919477332,75.0,1.3477088948786964,,,,101.34770889487869,5583.75,,,,,,,-1.2449752727165198,1.8414883405055604,602.0,0.6574133732295095,,,,103.8218067132237,90765.75,,,,,,,-1.1531337856276649,30.094947661244507
2001-08-03,229965.0,3526.0,67139.0,300630.0,164384.0,,16081.0,7750.0,8331.0,206301.0,5640.0,91776.0,2001,8,August,3,31,2001-02,False,False,1976.0,0.8667084815495496,-2.0600335601911435,,,97.93996643980886,230942.75,,,,,,,-1.2357920433320297,76.49436184013571,9.0,0.2558999147000307,-11.407035175879399,,,88.5929648241206,3652.75,,,,,,,-0.6198196926373403,1.1728703056913814,-7629.0,-10.203563021613526,0.9062763015510455,,,100.90627630155105,70479.5,,,,,,,-1.434658469187363,22.332767854172904,-5644.0,-1.8427943606052044,-1.535448286704355,,,98.46455171329565,305075.0,,,,,,,-1.2875198800828953,2830.0,1.7517362615596,-1.3839979363012955,,,98.6160020636987,164594.75,,,,,,,-0.5208607768229141,54.67983900475668,,,,,,,,,,,,,,,,-9259.0,-36.53906866614049,-1.6753286456741012,,,98.3246713543259,20649.5,,,,,,,0.2707850870104025,5.349100222865316,-5974.0,-43.52958321189158,-1.8241702558905448,,,98.17582974410945,10843.25,,,,,,,0.23768486904265215,2.577919701959219,-3285.0,-28.279958677685947,-1.5364614111807118,,,98.46353858881929,9806.25,,,,,,,1.0353077311762402,2.771180520906097,388.0,0.18842909384060302,0.3961321154136277,,,100.39613211541362,205743.0,,,,,,,-1.4459630311322553,68.6228919269534,0.0,0.0,1.3477088948786964,,,101.34770889487869,5602.5,,,,,,,-1.2449752727165198,1.8760602734258058,-397.0,-0.4307118136547605,3.3746339265600334,,,103.37463392656004,91514.75,,,,,,,-1.1541604015213183,30.527891428001197
2001-08-10,231704.0,3446.0,68572.0,303722.0,166058.0,,17037.0,8765.0,8272.0,207918.0,5640.0,92931.0,2001,8,August,3,32,2001-02,False,False,1739.0,0.7562020307438022,-1.1619772382138627,,,98.6805904549365,230261.75,,,,,,,-1.2330751058247824,76.2881845898552,-80.0,-2.2688598979013097,-11.57300487554529,,,86.58291457286433,3540.0,,,,,,,-0.6280592714517573,1.134590184444986,1433.0,2.134377932349296,-2.777502091279016,,,103.05999759528677,69989.75,,,,,,,-1.4256597803141702,22.577225225699816,3092.0,1.028506802381668,-1.6622633201232917,,,99.4772663256015,303791.5,,,,,,,-1.283637685124791,1674.0,1.0183472844072394,-0.387513197043865,,,99.62025544270536,164433.25,,,,,,,-0.5158773057566182,54.674340350715454,,,,,,,,,,,,,,,,956.0,5.944903923885336,-21.748116847326838,,,104.16997859981656,19465.75,,,,,,,0.2796716386471279,5.609405969933031,1015.0,13.096774193548377,-25.410603352906136,,,111.03369647833799,10096.75,,,,,,,0.24709966330917732,2.885862729733111,-59.0,-0.7081982955227439,-17.45334796926454,,,97.76622148682189,9369.0,,,,,,,1.0178853496909193,2.72354324019992,1617.0,0.7838061861067169,1.2485756303748596,,,101.1830432095461,206384.0,,,,,,,-1.4441891568871317,68.45668078045054,0.0,0.0,1.3477088948786964,,,101.34770889487869,5621.25,,,,,,,-1.2449752727165198,1.8569613001363088,1155.0,1.2584989539748959,2.6419554004351697,,,104.67560261320116,92112.75,,,,,,,-1.1511736474730319,30.597388401235342
2001-08-17,230761.0,3303.0,71120.0,305184.0,156826.0,,18151.0,9168.0,8983.0,210125.0,5640.0,85558.0,2001,8,August,3,33,2001-02,False,False,-943.0,-0.4069847736767551,-0.2714044314984676,,,98.27897547721058,230104.75,,,,,,,-1.2345484077622948,75.61372811156548,-143.0,-4.149738827626237,-10.024516480523015,,,82.98994974874373,3448.0,,,,,,,-0.6427875185825276,1.0822978924189997,2548.0,3.715802368313592,2.3603914795624625,,,106.88950342671637,70399.75,,,,,,,-1.4096593202660928,23.303973996015518,1462.0,0.4813612448225646,0.2114664740263894,,,99.95611133310189,303952.5,,,,,,,-1.2818020547791416,-9232.0,-5.559503306073776,-5.376590622492261,,,94.08186404784902,162205.5,,,,,,,-0.5433608212190095,51.38735975673691,,,,,,,,,,,,,,,,1114.0,6.5387098667605725,-6.462251996908009,,,110.98135126872518,19152.25,,,,,,,0.2900268881485004,5.947559505085457,403.0,4.59783228750712,-9.657075285770599,,,116.13883962503166,9851.75,,,,,,,0.25083775403765973,3.004089336269267,711.0,8.595261121856868,-2.9599222210219267,,,106.16948351258716,9300.5,,,,,,,1.2278398113191098,2.9434701688161895,2207.0,1.0614761588703336,2.298397304823663,,,102.25707709003488,207564.25,,,,,,,-1.4417680434307385,68.85190573555626,0.0,0.0,1.3477088948786964,,,101.34770889487869,5640.0,,,,,,,-1.2449752727165198,1.8480654293803083,-7373.0,-7.933843389181217,-6.566489390745978,,,96.3708042351881,90609.5,,,,,,,-1.1702397406314875,28.034890426758942
2001-08-24,228439.0,3654.0,75940.0,308033.0,156133.0,,19647.0,10391.0,9256.0,211788.0,5720.0,85255.0,2001,8,August,3,34,2001-02,False,False,-2322.0,-1.0062358890800427,0.19737794367271633,,,97.29005715453873,230217.25,231184.625,,,,,,-1.2381761989594362,74.16056071914373,351.0,10.626702997275196,3.895365368211534,,,91.80904522613065,3482.25,3624.25,,,,,,-0.6066363665342732,1.1862365395915373,4820.0,6.777277840269957,1.5675155146586794,,,114.13370205602982,70692.75,70510.75,,,,,,-1.3793915740212992,24.653202741264735,2849.0,0.9335351787773893,0.5743223388207985,,,100.88923679573429,304392.25,305319.625,,,,,,-1.2782249611712375,-693.0,-0.44189101296978617,-3.3555343724079867,,,93.66612474578712,160850.25,163010.875,,,,,,-0.5454238710690352,50.68710170663533,,,,,,,,,,,,,,,,1496.0,8.241970139386257,-22.466456195737962,,,120.12840110058087,17729.0,19223.5,,,,,,0.3039330400821209,6.3782127239613935,1223.0,13.339877835951143,-24.285922471582634,,,131.6316189511021,9018.5,9948.875,,,,,,0.2621818854543694,3.373339869429574,273.0,3.039073806078152,-20.316804407713494,,,109.39605247606666,8710.5,9274.625,,,,,,1.3084552375139002,3.0048728545318197,1663.0,0.7914336704342606,2.8531467173029457,,,103.06637402852733,209033.0,207286.25,,,,,,-1.439943706467448,68.7549710582957,80.0,1.4184397163120588,1.4184397163120588,,,102.78526504941598,5660.0,5621.875,,,,,,-1.2337066671325154,1.8569438988679785,-303.0,-0.3541457257065339,-7.505451704946131,,,96.02951115116018,88880.0,89822.875,,,,,,-1.1710232787064925,27.677229387760406
2001-08-31,225969.0,3709.0,66781.0,296459.0,147741.0,,15812.0,7658.0,8154.0,213826.0,5721.0,86641.0,2001,8,August,3,35,2001-02,True,False,-2470.0,-1.0812514500588732,-1.7376557302198115,,,96.23810700079216,229218.25,230080.5,,,,,,-1.2420352188805985,76.22268171990056,55.0,1.50519978106185,5.190017016449233,,,93.19095477386935,3528.0,3590.375,,,,,,-0.6009716560993615,1.2511004894437343,-9159.0,-12.060837503292078,-0.5332221212707933,,,100.36822171456055,70603.25,70541.375,,,,,,-1.4369065715018101,22.526217790655707,-11574.0,-3.75738963033182,-1.3874197518544351,,,97.09843507425046,303349.5,304212.25,,,,,,-1.2927568254807777,-8392.0,-5.374904728660823,-10.124464668094213,,,88.63165977767245,156689.5,160642.125,,,,,,-0.5704067200465469,49.835221733865396,,,,,,,,,,,,,,,,-3835.0,-19.519519519519523,-1.6727815434363524,,,96.67991439926628,17661.75,19155.625,,,,,,0.2682845824180603,5.333621175272129,-2733.0,-26.30160716004234,-1.1870967741935523,,,97.01038763617937,8995.5,9919.375,,,,,,0.23683150838007058,2.5831565241736634,-1102.0,-11.905790838375108,-2.124594886568243,,,96.3715872828271,8666.25,9236.25,,,,,,0.9830405867202773,2.7504646510984654,2038.0,0.9622830377547409,3.647582900713031,,,104.05816426343273,210914.25,208328.625,,,,,,-1.437707988649537,72.12666844319114,1.0,0.017482517482525495,1.4361702127659637,,,102.80323450134772,5680.25,5641.375,,,,,,-1.2335658095627153,1.9297778107596666,1386.0,1.6257111019881476,-5.595144700139465,,,97.59067357512954,87596.25,89555.5,,,,,,-1.1674391738485488,29.22528916308832
2001-09-07,229555.0,3661.0,81591.0,314807.0,160204.0,,22043.0,12192.0,9851.0,214160.0,5721.0,87321.0,2001,9,September,3,36,2001-02,False,False,3586.0,1.586943341785818,-0.9274764354521237,,,97.76535123210193,228681.0,229471.375,,,,,,-1.2364326093918179,72.91928070214449,-48.0,-1.2941493664060388,6.239117817759721,,,91.98492462311559,3581.75,3560.875,,,,,,-0.6059154033880118,1.1629347504979242,14810.0,22.17696650244829,18.98588345097125,,,122.62684862330167,73858.0,71923.875,,,,,,-1.3439054673762105,25.917784547357588,18348.0,6.189051437129578,3.649719151065778,,,103.10790716564368,306120.75,304956.125,,,,,,-1.2697197901989872,12463.0,8.435708435708445,-3.525274301749992,,,96.10836817824597,155226.0,159829.625,,,,,,-0.5333045695691008,50.88959267106513,,,,,,,,,,,,,,,,6231.0,39.406779661016955,29.383107354581206,,,134.77835524304493,18913.25,19189.5,,,,,,0.3262051925105666,7.002067933686354,4534.0,59.206059023243675,39.098687963491166,,,154.44641499873322,9852.25,9974.5,,,,,,0.2788873479903416,3.872849078959489,1697.0,20.811871474123134,19.088491295938105,,,116.42831816570146,9061.0,9215.0,,,,,,1.484155525374341,3.1292188547268647,334.0,0.15620177153385928,3.0021450764243562,,,104.22070495943782,212474.75,209429.375,,,,,,-1.4373415854350218,68.02898283710337,0.0,0.0,1.4361702127659637,,,102.80323450134772,5700.5,5660.875,,,,,,-1.2335658095627153,1.8173039354271032,680.0,0.7848478203160258,-6.036736933854147,,,98.35661184951564,86193.75,89153.25,,,,,,-1.165680738564709,27.73794737728195
